application_id,age,education,employment_type,marital_status,dependents,monthly_income,loan_amount,loan_term,interest_rate,loan_purpose,credit_score,credit_history_length,existing_loans,existing_debt,credit_inquiries,payment_history_pct,late_payments,bankruptcy_history,home_ownership,employment_length,default,application_date
APP007675,68,Bachelor,Part-Time,Single,1,39508.46,500000.0,36,18.0,Home,588,3.6,1,190289.36,2,90.77,1,0,Mortgage,4.6,0,2021-08-27
APP007676,50,High School,Full-Time,Single,2,50000.0,466243.37,72,7.93,Personal,524,3.7,2,90560.92,3,57.86,0,1,Other,4.2,0,2021-06-29
APP007677,70,High School,Full-Time,Divorced,1,50000.0,187857.37,24,7.56,Medical,721,4.1,3,167943.77,2,86.6,2,0,Rent,5.1,0,2022-03-17
APP007678,43,High School,Full-Time,Married,2,50000.0,500000.0,72,9.7,Debt Consolidation,622,3.1,2,247040.12,1,77.85,1,0,Rent,5.1,0,2022-02-08
APP007679,34,Bachelor,Part-Time,Divorced,1,28625.46,338251.62,48,16.49,Personal,651,2.6,1,124250.1,3,98.68,3,0,Mortgage,7.3,0,2022-04-17
APP007680,38,Master,Unemployed,Single,1,12371.08,175245.64,36,18.75,Home,676,4.1,0,0.0,1,76.07,0,0,Mortgage,4.1,0,2020-03-26
APP007681,21,High School,Full-Time,Single,0,21175.61,128172.9,12,14.91,Home,596,2.6,0,0.0,3,68.62,1,0,Own,13.1,0,2023-06-28
APP007682,23,Bachelor,Self-Employed,Single,2,50000.0,418943.77,12,24.76,Auto,652,10.4,0,0.0,1,83.92,1,0,Rent,4.5,0,2022-02-25
APP007683,56,Bachelor,Part-Time,Married,3,28697.84,360868.82,36,13.15,Education,704,5.7,1,69887.88,1,94.11,2,0,Rent,8.3,0,2021-04-17
APP007684,44,Master,Full-Time,Married,1,50000.0,473536.91,24,22.9,Medical,579,2.0,3,136259.92,1,70.06,3,0,Own,5.1,0,2022-12-29
APP007685,49,Master,Self-Employed,Widowed,1,32280.27,97118.86,48,22.64,Home,716,5.9,2,111635.49,4,59.59,2,0,Rent,7.2,0,2023-05-02
APP007686,46,Bachelor,Part-Time,Married,0,50000.0,264265.95,24,10.18,Debt Consolidation,586,15.7,2,124133.29,1,87.13,1,0,Rent,0.5,0,2021-10-05
APP007687,44,Vocational,Part-Time,Married,3,35386.13,267120.94,48,24.18,Debt Consolidation,781,5.6,2,21931.53,2,77.7,1,0,Rent,1.7,0,2023-09-08
APP007688,53,Bachelor,Full-Time,Single,3,50000.0,286767.3,48,23.3,Business,850,2.6,0,0.0,2,74.46,2,0,Mortgage,5.6,0,2021-03-01
APP007689,44,High School,Full-Time,Divorced,0,50000.0,500000.0,24,5.44,Personal,730,4.4,0,0.0,2,69.76,0,0,Rent,14.6,0,2022-03-17
APP007690,41,Bachelor,Full-Time,Divorced,3,50000.0,259032.55,36,14.35,Debt Consolidation,652,5.8,0,0.0,3,77.76,5,1,Mortgage,2.4,0,2022-11-20
APP007691,34,PhD,Full-Time,Single,0,50000.0,500000.0,24,6.28,Debt Consolidation,573,1.8,1,99820.32,1,97.33,1,0,Own,8.8,0,2023-05-15
APP007692,46,Bachelor,Full-Time,Married,0,50000.0,500000.0,36,6.19,Personal,650,0.9,5,113414.31,2,97.32,1,0,Own,6.6,1,2020-05-12
APP007693,18,Bachelor,Full-Time,Married,1,38122.07,500000.0,60,8.08,Auto,821,5.8,1,31613.94,2,53.42,4,0,Own,1.4,1,2020-12-23
APP007694,54,Bachelor,Full-Time,Married,0,43973.66,500000.0,60,22.94,Personal,703,5.1,2,159963.16,2,82.38,0,0,Own,9.4,1,2020-11-16
APP007695,28,Vocational,Retired,Married,3,27538.78,127124.78,36,20.11,Business,640,8.9,0,0.0,4,97.03,0,0,Mortgage,1.9,0,2021-01-08
APP007696,45,Master,Full-Time,Divorced,4,43955.47,385812.44,48,22.83,Home,770,2.0,0,0.0,2,79.32,3,0,Mortgage,2.5,0,2021-01-25
APP007697,32,Bachelor,Full-Time,Married,2,17103.93,98429.66,48,24.77,Personal,746,4.3,2,25234.83,2,79.74,1,0,Rent,7.3,0,2020-06-15
APP007698,42,High School,Part-Time,Divorced,1,12442.42,107937.4,60,7.95,Personal,653,4.3,0,0.0,4,83.46,1,1,Rent,6.0,0,2022-01-23
APP007699,21,Master,Full-Time,Single,2,36100.15,372516.77,36,12.08,Personal,827,5.0,1,153111.94,0,97.51,1,0,Rent,8.3,0,2020-11-14
APP007700,18,High School,Full-Time,Single,2,50000.0,358268.44,12,23.48,Business,583,5.8,2,43730.09,2,83.92,4,0,Rent,2.3,0,2020-12-27
APP007701,48,Bachelor,Full-Time,Divorced,2,37500.27,319163.28,36,22.55,Home,753,1.5,2,126763.33,2,50.69,0,1,Rent,4.8,0,2021-12-11
APP007702,42,Bachelor,Self-Employed,Widowed,0,38961.87,166820.48,36,17.62,Business,614,3.8,1,153032.89,1,77.01,0,0,Mortgage,8.0,0,2020-05-04
APP007703,43,Master,Full-Time,Married,5,50000.0,436717.81,48,15.73,Education,626,13.6,1,103557.19,0,73.93,2,0,Mortgage,5.7,0,2020-01-21
APP007704,63,Bachelor,Full-Time,Married,1,48935.42,254535.51,36,16.76,Personal,688,6.2,0,0.0,0,60.32,3,0,Rent,4.6,0,2021-03-02
APP007705,59,High School,Self-Employed,Single,3,34086.0,462604.57,60,5.16,Home,624,2.7,2,160635.57,3,85.21,3,0,Other,0.8,0,2021-12-25
APP007706,29,Master,Full-Time,Married,1,50000.0,500000.0,12,5.49,Debt Consolidation,726,3.4,2,115332.74,2,93.7,4,0,Mortgage,0.3,0,2023-07-02
APP007707,47,Master,Full-Time,Married,5,33430.24,118985.72,36,9.54,Debt Consolidation,600,8.5,2,56282.77,6,93.42,4,0,Mortgage,10.1,0,2023-11-09
APP007708,44,Bachelor,Full-Time,Single,3,17766.68,208703.3,24,22.5,Medical,538,6.6,2,33553.4,3,94.61,3,1,Rent,1.2,0,2020-05-07
APP007709,27,Master,Full-Time,Divorced,1,49777.46,155242.24,72,6.52,Personal,621,3.4,2,62565.75,4,72.57,2,0,Other,5.6,0,2022-01-15
APP007710,37,High School,Full-Time,Single,1,48726.67,500000.0,36,24.27,Personal,676,3.2,1,94372.71,1,78.2,1,0,Mortgage,4.4,0,2021-08-19
APP007711,42,Master,Full-Time,Single,3,50000.0,500000.0,48,24.76,Personal,635,5.3,0,0.0,3,73.08,2,0,Mortgage,9.0,0,2022-04-12
APP007712,44,Master,Self-Employed,Married,2,31405.33,166019.01,24,17.57,Business,673,7.0,0,0.0,1,61.19,3,0,Own,4.9,0,2021-09-21
APP007713,39,Bachelor,Retired,Married,4,13950.31,73212.2,24,19.54,Debt Consolidation,743,2.2,0,0.0,4,78.39,8,0,Other,7.7,0,2020-11-16
APP007714,37,Bachelor,Full-Time,Married,0,50000.0,369616.51,36,18.07,Education,636,3.7,0,0.0,2,89.86,2,0,Rent,2.0,0,2023-08-08
APP007715,26,Master,Self-Employed,Single,0,50000.0,345845.51,36,24.97,Home,850,6.7,2,53855.01,2,82.93,1,0,Rent,4.7,0,2020-04-29
APP007716,57,High School,Full-Time,Married,0,18162.04,166218.45,60,14.79,Auto,708,1.8,1,15810.22,2,86.67,1,0,Mortgage,5.4,0,2023-05-08
APP007717,64,Vocational,Full-Time,Married,1,50000.0,500000.0,36,11.82,Personal,637,4.6,0,0.0,1,79.55,1,0,Rent,7.4,0,2023-09-11
APP007718,33,Bachelor,Self-Employed,Married,4,50000.0,319506.58,24,23.52,Personal,535,2.9,2,164935.45,4,74.59,1,0,Rent,7.0,0,2021-12-31
APP007719,36,Bachelor,Self-Employed,Single,0,34676.85,500000.0,48,11.86,Medical,637,5.2,1,156613.1,1,63.63,2,0,Own,1.4,0,2020-10-06
APP007720,46,Master,Full-Time,Single,4,50000.0,196894.58,36,21.98,Auto,697,5.6,1,60919.24,0,72.51,1,0,Own,6.6,0,2022-07-28
APP007721,62,Master,Full-Time,Single,3,39136.32,206595.96,36,13.95,Medical,593,5.0,1,57964.83,2,83.16,2,0,Own,3.6,0,2020-06-06
APP007722,32,Bachelor,Full-Time,Divorced,1,50000.0,500000.0,24,8.52,Personal,674,3.8,1,68065.32,1,74.96,1,0,Mortgage,5.9,0,2023-07-25
APP007723,27,High School,Part-Time,Divorced,2,50000.0,165847.56,48,15.44,Medical,729,9.4,1,143007.18,1,74.96,2,0,Rent,2.7,0,2023-07-22
APP007724,43,High School,Full-Time,Divorced,0,50000.0,208685.61,48,5.17,Education,568,4.8,2,63530.19,1,92.06,3,0,Other,4.3,0,2023-11-21
APP007725,43,High School,Unemployed,Single,0,14849.68,209277.23,60,15.39,Home,723,1.0,3,63693.01,1,41.1,2,0,Rent,3.4,0,2022-04-30
APP007726,56,High School,Full-Time,Married,1,50000.0,397503.96,36,21.64,Auto,733,11.4,0,0.0,3,73.22,0,0,Mortgage,1.4,0,2023-08-25
APP007727,40,Bachelor,Self-Employed,Married,4,29880.23,402964.51,24,14.36,Business,726,3.5,3,145326.7,2,88.18,2,0,Own,3.9,0,2021-10-10
APP007728,54,High School,Part-Time,Married,3,7647.21,23336.2,48,24.02,Debt Consolidation,720,8.7,1,16687.5,3,89.3,3,0,Rent,1.7,0,2021-03-15
APP007729,27,Master,Full-Time,Single,3,50000.0,343034.05,24,5.75,Debt Consolidation,709,3.0,2,176520.79,2,77.13,1,0,Rent,6.4,0,2022-12-30
APP007730,28,High School,Full-Time,Single,4,39627.09,167083.79,36,6.57,Debt Consolidation,765,14.3,0,0.0,1,91.81,1,0,Mortgage,2.6,0,2020-03-22
APP007731,46,Master,Full-Time,Single,2,23660.15,148609.06,24,11.24,Education,738,12.3,2,13749.54,2,89.09,1,0,Mortgage,9.8,0,2021-08-17
APP007732,39,Bachelor,Self-Employed,Divorced,0,13828.6,97324.32,48,11.5,Personal,660,3.8,0,0.0,1,74.34,3,0,Rent,1.2,0,2020-08-01
APP007733,20,Bachelor,Retired,Married,2,19240.34,257760.66,60,23.41,Debt Consolidation,747,3.2,1,62718.97,5,85.51,1,0,Mortgage,5.3,1,2023-01-11
APP007734,40,Master,Part-Time,Married,0,27090.55,332024.31,24,10.44,Personal,626,3.3,1,17967.26,2,78.72,1,0,Own,2.6,0,2021-03-18
APP007735,28,Bachelor,Full-Time,Divorced,4,50000.0,500000.0,36,5.84,Debt Consolidation,697,6.0,1,37349.44,2,77.43,2,0,Own,2.5,1,2023-01-31
APP007736,32,Bachelor,Full-Time,Single,2,34337.26,247516.24,36,7.01,Business,630,10.9,1,141900.15,1,91.5,0,0,Own,5.0,0,2022-07-04
APP007737,24,Bachelor,Part-Time,Married,2,20170.09,286917.8,36,24.13,Medical,684,3.8,2,27308.76,1,60.98,0,0,Own,5.1,0,2020-07-21
APP007738,26,Bachelor,Self-Employed,Single,0,13032.82,92600.24,60,14.09,Debt Consolidation,563,4.3,2,9397.76,4,81.12,1,0,Rent,25.4,0,2022-05-28
APP007739,71,High School,Full-Time,Single,4,50000.0,500000.0,48,18.03,Debt Consolidation,634,7.9,1,230302.8,1,91.89,2,0,Mortgage,4.7,0,2023-03-20
APP007740,38,Bachelor,Retired,Divorced,0,24301.66,75159.52,36,9.76,Auto,712,4.0,2,25521.73,3,73.17,3,0,Own,4.8,1,2021-08-10
APP007741,30,Bachelor,Self-Employed,Single,0,20854.5,245509.52,12,22.7,Education,695,2.6,2,78866.66,2,77.42,0,0,Own,3.6,0,2020-08-19
APP007742,48,High School,Self-Employed,Married,1,36153.57,483092.03,12,8.0,Home,597,2.6,1,120472.67,2,73.37,1,0,Own,1.3,0,2023-07-24
APP007743,41,High School,Part-Time,Married,3,37948.9,409586.41,24,21.12,Home,665,11.1,2,121962.03,1,82.28,1,0,Mortgage,2.0,0,2020-01-22
APP007744,50,PhD,Full-Time,Married,4,50000.0,291040.05,24,17.83,Personal,571,6.7,3,245080.87,1,78.32,0,0,Mortgage,1.4,0,2020-05-25
APP007745,41,High School,Full-Time,Divorced,4,50000.0,500000.0,60,19.29,Auto,694,8.2,1,162509.24,2,90.41,1,0,Rent,1.3,0,2023-04-04
APP007746,64,Bachelor,Full-Time,Single,1,21876.88,299073.41,60,21.83,Auto,605,1.7,1,44848.55,4,65.74,0,0,Mortgage,13.7,0,2021-04-25
APP007747,36,Bachelor,Self-Employed,Married,2,40848.92,420333.19,36,23.15,Personal,676,6.2,0,0.0,0,73.4,0,0,Other,5.5,0,2020-12-15
APP007748,34,Bachelor,Self-Employed,Divorced,2,31490.52,99115.58,48,24.8,Personal,787,4.4,1,42824.23,2,97.74,3,0,Other,11.4,0,2021-08-18
APP007749,25,High School,Part-Time,Widowed,0,50000.0,263609.68,36,23.14,Business,729,3.7,4,127278.84,3,93.07,1,0,Own,2.7,0,2020-09-10
APP007750,24,Bachelor,Full-Time,Single,3,39763.23,143577.59,48,13.76,Personal,637,3.8,3,53886.16,3,74.67,1,0,Rent,1.5,0,2022-12-08
APP007751,42,Bachelor,Unemployed,Widowed,4,5548.13,54495.45,36,23.23,Personal,758,1.4,1,22390.99,3,78.88,1,0,Own,4.0,1,2023-11-07
APP007752,32,Master,Full-Time,Married,0,50000.0,500000.0,36,20.22,Home,750,11.9,0,0.0,2,80.74,4,0,Rent,4.1,0,2020-02-19
APP007753,56,Bachelor,Unemployed,Single,0,4797.65,63532.73,24,14.69,Home,712,6.4,1,20150.91,2,90.52,1,0,Rent,10.2,0,2023-05-14
APP007754,37,Bachelor,Part-Time,Single,4,41257.7,500000.0,36,8.98,Education,720,11.9,1,140778.98,3,72.89,3,0,Own,8.9,0,2023-12-09
APP007755,48,High School,Part-Time,Married,2,15425.17,110175.77,60,8.09,Personal,832,3.4,1,73894.62,2,94.7,0,0,Rent,2.9,0,2021-11-28
APP007756,27,Master,Full-Time,Single,3,50000.0,310599.67,24,7.46,Debt Consolidation,700,11.1,0,0.0,3,90.64,4,0,Own,2.9,0,2021-12-25
APP007757,44,Bachelor,Full-Time,Married,3,50000.0,321860.58,60,16.4,Personal,754,8.3,1,29883.41,2,74.93,0,0,Own,6.1,0,2022-08-03
APP007758,51,Master,Full-Time,Single,1,50000.0,467530.89,48,8.92,Auto,795,3.0,3,143270.8,1,54.64,1,0,Rent,1.9,0,2022-05-26
APP007759,18,Bachelor,Full-Time,Married,2,37371.29,251090.57,36,12.79,Medical,713,2.3,2,177734.62,2,42.85,3,0,Mortgage,12.1,0,2022-06-30
APP007760,48,Bachelor,Part-Time,Married,0,23551.75,296857.79,36,11.93,Business,700,3.1,1,72637.89,3,79.11,5,0,Mortgage,2.2,1,2020-09-11
APP007761,25,Bachelor,Full-Time,Married,0,50000.0,335789.01,48,11.32,Personal,684,3.9,0,0.0,4,70.43,3,0,Rent,3.6,0,2023-10-27
APP007762,47,PhD,Unemployed,Single,3,20638.61,100217.84,36,11.35,Home,690,5.7,1,28202.47,4,87.25,0,0,Mortgage,9.5,0,2020-05-15
APP007763,25,PhD,Full-Time,Single,2,22022.87,226054.38,48,23.52,Debt Consolidation,662,6.8,3,73612.98,2,71.18,2,0,Rent,14.2,0,2022-04-22
APP007764,43,High School,Full-Time,Married,0,50000.0,421615.85,60,6.99,Education,766,2.9,3,71849.38,4,83.14,2,0,Mortgage,10.0,0,2020-08-23
APP007765,33,High School,Part-Time,Married,2,8787.41,87800.5,12,19.48,Education,629,7.0,0,0.0,1,93.22,7,0,Mortgage,12.8,0,2022-10-15
APP007766,46,High School,Full-Time,Married,2,50000.0,500000.0,72,16.05,Home,721,3.7,0,0.0,1,71.67,0,0,Own,5.4,0,2020-01-04
APP007767,47,Bachelor,Self-Employed,Single,2,50000.0,289304.57,60,22.83,Debt Consolidation,701,3.4,2,133788.72,4,99.28,0,0,Rent,8.9,0,2021-07-13
APP007768,46,High School,Full-Time,Single,3,39374.96,500000.0,12,23.07,Business,692,3.5,0,0.0,4,77.65,3,0,Mortgage,2.9,0,2022-12-08
APP007769,34,PhD,Unemployed,Single,5,7805.63,27792.89,60,5.6,Personal,502,8.7,1,6305.96,0,91.15,1,0,Rent,10.5,0,2023-03-25
APP007770,32,Bachelor,Full-Time,Married,0,35112.57,403778.7,36,14.18,Personal,609,14.0,2,155380.56,0,64.58,2,0,Rent,1.2,0,2023-11-16
APP007771,54,Master,Full-Time,Married,4,48369.63,228535.31,36,24.2,Medical,781,0.9,4,204116.03,0,98.0,1,0,Other,6.9,0,2023-08-11
APP007772,34,High School,Full-Time,Married,0,35340.13,450249.6,48,22.51,Home,761,2.9,5,53040.4,6,96.11,1,0,Own,2.7,0,2022-02-26
APP007773,35,Bachelor,Part-Time,Divorced,4,50000.0,346629.69,48,22.33,Debt Consolidation,614,1.3,0,0.0,3,72.29,0,0,Rent,0.4,0,2020-01-10
APP007774,46,High School,Full-Time,Married,3,50000.0,341116.69,60,17.15,Home,638,3.0,0,0.0,3,88.47,0,0,Rent,20.2,0,2020-03-04
APP007775,39,Master,Full-Time,Married,2,29449.82,310477.97,48,21.5,Auto,795,1.5,1,49183.99,5,75.24,0,0,Own,5.8,0,2021-08-01
APP007776,46,Vocational,Full-Time,Married,5,45897.53,500000.0,48,8.89,Debt Consolidation,669,7.2,0,0.0,0,89.93,3,0,Own,10.0,0,2021-11-17
APP007777,24,Master,Self-Employed,Single,1,50000.0,329813.92,60,17.69,Personal,537,3.5,0,0.0,1,91.66,1,0,Mortgage,1.2,0,2021-12-24
APP007778,18,Bachelor,Unemployed,Divorced,4,8038.6,43371.88,36,15.72,Personal,564,2.6,1,37495.06,2,88.15,1,0,Own,4.2,0,2023-11-27
APP007779,43,High School,Self-Employed,Single,1,42664.8,378239.72,36,22.8,Home,850,8.0,2,130849.23,3,54.22,1,0,Mortgage,2.9,0,2023-09-16
APP007780,32,Master,Unemployed,Married,0,46721.79,161133.22,36,15.98,Home,741,4.0,4,172154.58,3,95.3,4,0,Own,5.6,0,2020-08-08
APP007781,41,Bachelor,Part-Time,Married,2,34239.65,450481.98,24,18.88,Home,621,5.7,1,102127.67,1,79.13,1,0,Mortgage,1.8,0,2021-11-30
APP007782,31,High School,Unemployed,Single,5,18990.57,124297.3,24,7.43,Personal,746,2.8,2,44703.35,2,93.14,0,0,Other,12.9,0,2022-01-31
APP007783,40,PhD,Full-Time,Married,2,50000.0,253057.57,12,7.97,Debt Consolidation,555,4.5,2,240234.9,3,82.75,2,0,Rent,9.0,1,2022-02-21
APP007784,36,High School,Full-Time,Single,0,50000.0,333233.2,12,12.51,Auto,624,0.5,0,0.0,1,80.65,5,0,Mortgage,20.0,0,2020-01-17
APP007785,53,Vocational,Full-Time,Married,1,41791.8,342862.15,48,13.86,Auto,692,5.6,0,0.0,1,90.78,0,0,Own,5.0,0,2020-10-24
APP007786,47,Bachelor,Full-Time,Divorced,0,29041.36,420636.62,36,21.86,Business,678,4.9,1,17783.93,3,73.16,5,0,Mortgage,3.7,0,2022-04-12
APP007787,37,Master,Full-Time,Married,0,50000.0,500000.0,36,23.47,Debt Consolidation,611,7.1,5,34378.01,3,91.25,2,0,Rent,2.3,0,2023-06-16
APP007788,50,Bachelor,Unemployed,Married,0,15311.51,122114.29,36,12.34,Home,658,1.9,4,16100.36,0,94.21,1,0,Mortgage,3.4,0,2021-12-17
APP007789,47,Master,Full-Time,Single,2,45357.02,486460.47,36,12.24,Auto,702,13.6,1,98039.18,1,70.68,3,0,Own,5.2,0,2022-02-12
APP007790,36,Master,Full-Time,Married,0,18341.7,185238.45,48,16.37,Debt Consolidation,625,13.7,3,78580.13,3,73.29,1,0,Rent,0.9,0,2021-11-27
APP007791,41,Master,Part-Time,Single,2,50000.0,500000.0,24,16.91,Home,677,3.5,3,115429.74,2,40.36,2,0,Mortgage,2.7,0,2020-04-16
APP007792,30,High School,Full-Time,Divorced,1,42690.95,500000.0,60,14.94,Home,843,6.6,1,45817.94,2,99.01,2,0,Own,0.6,0,2022-11-28
APP007793,32,High School,Full-Time,Married,0,46657.95,436842.44,48,8.46,Personal,666,9.6,0,0.0,0,89.48,0,0,Mortgage,9.6,0,2020-04-17
APP007794,48,Bachelor,Full-Time,Single,0,24377.42,257620.16,48,13.81,Auto,584,4.1,0,0.0,2,95.24,2,1,Mortgage,8.1,0,2020-12-08
APP007795,36,PhD,Full-Time,Divorced,2,50000.0,243794.63,24,21.59,Auto,773,6.7,3,40706.95,3,99.11,4,0,Rent,1.0,0,2023-12-16
APP007796,20,Vocational,Full-Time,Married,2,46595.79,500000.0,24,10.83,Auto,461,6.9,1,230449.19,3,84.81,3,0,Mortgage,6.2,0,2020-02-27
APP007797,32,Vocational,Self-Employed,Single,2,50000.0,385689.76,48,19.79,Medical,504,10.3,1,75656.97,3,71.26,2,0,Own,17.0,0,2023-11-29
APP007798,56,High School,Full-Time,Married,0,20649.23,266586.24,24,21.23,Business,721,3.6,0,0.0,0,59.06,0,0,Own,0.7,0,2023-02-25
APP007799,32,High School,Full-Time,Single,0,50000.0,500000.0,36,15.8,Auto,506,12.3,1,244825.22,2,78.87,2,1,Mortgage,0.7,0,2023-03-07
APP007800,32,Master,Part-Time,Married,3,50000.0,360109.15,48,10.36,Medical,807,9.3,1,62990.64,2,47.49,1,0,Rent,9.6,0,2021-08-12
APP007801,37,Master,Full-Time,Married,5,50000.0,358985.7,36,11.46,Education,703,6.6,0,0.0,3,94.54,2,0,Mortgage,4.6,0,2020-08-16
APP007802,54,High School,Full-Time,Married,2,37053.84,500000.0,12,9.01,Debt Consolidation,587,18.6,0,0.0,3,73.08,2,0,Rent,4.4,0,2023-05-21
APP007803,47,Master,Unemployed,Married,3,8252.86,102395.58,24,8.96,Medical,647,4.3,1,26091.64,1,84.95,1,0,Rent,4.5,0,2021-06-30
APP007804,57,Master,Full-Time,Divorced,3,50000.0,464416.68,36,19.69,Auto,662,8.1,2,43173.06,3,90.0,3,0,Rent,1.8,0,2023-09-19
APP007805,43,Bachelor,Full-Time,Single,0,50000.0,291509.03,36,5.81,Education,671,0.9,2,187034.17,2,74.78,3,0,Mortgage,9.5,0,2023-07-03
APP007806,40,Bachelor,Full-Time,Married,4,44822.42,194138.53,48,8.6,Home,594,10.7,3,37377.46,2,81.81,1,0,Mortgage,1.6,0,2023-09-01
APP007807,35,Bachelor,Full-Time,Married,2,50000.0,500000.0,60,8.03,Debt Consolidation,706,11.3,2,146980.14,1,97.26,3,0,Mortgage,4.1,0,2020-03-29
APP007808,58,High School,Full-Time,Divorced,3,39288.2,164640.62,36,7.99,Home,705,1.6,2,99654.53,1,74.86,0,0,Rent,0.7,0,2022-01-28
APP007809,40,Bachelor,Self-Employed,Married,0,11153.38,80600.86,36,20.66,Debt Consolidation,613,4.9,2,38608.48,1,73.14,1,0,Rent,5.2,0,2022-07-06
APP007810,40,Master,Full-Time,Single,2,50000.0,385646.54,36,21.27,Home,820,15.5,1,190343.81,3,96.67,1,1,Own,3.7,0,2020-10-12
APP007811,47,Master,Full-Time,Married,1,50000.0,489201.27,24,23.38,Education,715,2.0,0,0.0,2,53.28,2,0,Rent,7.1,0,2022-12-19
APP007812,43,Master,Full-Time,Married,0,50000.0,279150.06,60,17.25,Debt Consolidation,634,7.0,0,0.0,2,84.18,3,0,Mortgage,3.0,0,2020-06-23
APP007813,41,Bachelor,Part-Time,Single,2,5361.6,34719.55,60,14.67,Auto,725,3.5,0,0.0,3,76.76,1,0,Own,2.7,0,2023-12-27
APP007814,31,Bachelor,Full-Time,Single,5,50000.0,310276.83,60,18.85,Home,726,5.1,0,0.0,1,72.69,2,0,Rent,12.3,0,2021-12-09
APP007815,37,Bachelor,Part-Time,Single,4,27131.65,113201.62,24,11.92,Medical,724,5.0,1,37439.86,4,71.79,3,0,Own,5.1,0,2021-12-27
APP007816,55,Bachelor,Full-Time,Single,2,38461.09,147700.01,48,21.99,Personal,722,5.0,3,97887.81,2,92.38,1,0,Rent,1.6,0,2023-08-18
APP007817,40,High School,Self-Employed,Single,3,12093.32,124573.92,12,9.72,Personal,589,4.1,1,27034.07,4,94.75,2,0,Mortgage,4.9,0,2021-01-03
APP007818,40,Bachelor,Part-Time,Single,1,17251.41,225252.58,60,6.1,Home,766,3.2,0,0.0,2,72.05,2,0,Mortgage,15.4,0,2023-07-31
APP007819,20,Master,Self-Employed,Single,0,50000.0,500000.0,60,21.4,Medical,613,7.5,1,48244.88,3,72.97,2,0,Mortgage,11.9,0,2023-09-24
APP007820,37,High School,Full-Time,Married,2,27935.73,303000.57,48,7.57,Debt Consolidation,601,6.0,0,0.0,1,74.21,2,0,Mortgage,2.2,0,2020-02-24
APP007821,55,Master,Full-Time,Widowed,0,25343.08,142150.38,24,21.53,Business,681,5.1,2,78865.81,1,88.08,3,0,Rent,1.6,0,2021-02-07
APP007822,42,Master,Part-Time,Married,1,50000.0,354531.99,36,6.43,Debt Consolidation,657,8.2,1,120016.17,1,57.19,1,0,Own,7.4,0,2023-05-14
APP007823,43,High School,Full-Time,Widowed,2,50000.0,500000.0,48,16.27,Business,676,3.4,4,30694.84,2,79.77,5,0,Mortgage,2.6,0,2021-03-10
APP007824,45,Master,Full-Time,Single,0,50000.0,215827.73,60,15.49,Medical,701,6.1,0,0.0,1,83.82,2,1,Own,2.3,0,2023-03-11
APP007825,28,Bachelor,Full-Time,Single,1,30657.08,432361.91,24,22.76,Debt Consolidation,787,9.2,1,138224.15,1,49.12,1,0,Rent,6.8,0,2020-11-06
APP007826,19,Bachelor,Full-Time,Married,0,11514.9,78448.45,36,17.44,Medical,694,2.1,3,56871.27,1,88.54,0,0,Other,4.8,0,2022-12-07
APP007827,49,Bachelor,Full-Time,Single,3,50000.0,500000.0,72,23.16,Education,629,5.1,2,237127.06,4,73.74,3,1,Other,7.9,0,2021-09-07
APP007828,41,Vocational,Part-Time,Single,0,50000.0,500000.0,36,5.5,Education,723,6.6,0,0.0,3,66.85,3,0,Own,8.4,0,2020-11-15
APP007829,52,Master,Self-Employed,Married,2,50000.0,384737.75,36,21.82,Auto,677,6.5,5,27778.67,1,63.71,1,0,Rent,2.9,0,2022-07-30
APP007830,55,Bachelor,Full-Time,Single,0,38495.26,218862.06,36,10.04,Home,709,6.6,1,163170.98,4,71.51,0,0,Rent,13.5,0,2022-08-16
APP007831,43,Bachelor,Unemployed,Single,0,11951.43,176438.61,12,16.67,Home,666,2.2,4,10580.8,3,65.65,3,0,Own,17.3,0,2021-01-25
APP007832,27,Master,Full-Time,Single,3,40021.39,478203.15,36,23.16,Debt Consolidation,741,9.0,2,67355.54,1,82.38,2,0,Rent,11.5,0,2022-10-29
APP007833,43,Vocational,Part-Time,Married,0,25731.53,295249.14,24,6.21,Home,530,5.6,1,15927.72,1,97.5,1,0,Mortgage,1.9,0,2023-02-21
APP007834,42,High School,Full-Time,Widowed,4,12925.47,44122.0,48,11.51,Business,613,6.4,1,22662.76,1,79.18,2,0,Rent,11.0,0,2023-02-07
APP007835,53,Master,Full-Time,Married,1,50000.0,500000.0,36,22.65,Auto,725,4.6,0,0.0,4,60.86,3,0,Own,5.3,0,2022-04-12
APP007836,47,High School,Full-Time,Single,2,20112.4,190506.76,36,16.84,Medical,686,5.8,1,97367.15,1,46.04,5,0,Mortgage,3.2,0,2023-04-30
APP007837,52,Bachelor,Part-Time,Married,3,6774.44,92018.68,48,22.94,Home,832,4.4,2,18862.9,2,85.27,0,0,Rent,2.8,1,2021-06-01
APP007838,18,High School,Retired,Divorced,0,28800.45,113929.1,48,13.45,Personal,668,4.1,2,116819.97,2,84.57,0,0,Rent,2.8,0,2022-09-29
APP007839,38,Master,Full-Time,Divorced,3,50000.0,328190.98,60,13.24,Education,639,8.8,0,0.0,2,83.76,0,0,Rent,2.4,0,2021-06-23
APP007840,48,High School,Full-Time,Married,0,19695.61,59497.68,12,7.88,Education,648,3.6,2,11687.67,1,75.48,1,1,Rent,0.9,1,2023-04-26
